Metric Name,OID,Description,Interface Type,Admin Status,Oper Status,Inbound Octets,Outbound Octets,Inbound Errors,Outbound Errors
ifMetric_4dc14931,1.3.6.1.2.1.59.11,Operational status of interface,ATM,Down,Up,463576461,151230022,785,770
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,Operational status of interface,Ethernet,Up,Unknown,372777244,960277913,686,256
ifMetric_7ca784a7,1.3.6.1.2.1.59.11,MAC address of interface,WiFi,Down,Up,151190680,650593213,328,502
ifMetric_469f52b2,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Up,Unknown,637104573,829837039,732,313
ifMetric_913eb190,1.3.6.1.2.1.88.25,MAC address of interface,ATM,Down,Unknown,855054768,494648674,520,191
ifMetric_92c18715,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,Loopback,Testing,Up,649340372,744210912,170,286
ifMetric_913eb190,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Ethernet,Down,Down,798122006,151115438,308,698
ifMetric_469f52b2,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,ATM,Testing,Up,244023778,805325272,709,168
ifMetric_f17b629e,1.3.6.1.2.1.59.11,MAC address of interface,ATM,Down,Down,596951789,595189242,275,510
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Loopback,Testing,Up,430933058,840186825,872,128
ifMetric_92c18715,1.3.6.1.2.1.22.88,Operational status of interface,ATM,Up,Up,429026420,441722568,734,87
ifMetric_469f52b2,1.3.6.1.2.1.47.3,MAC address of interface,ATM,Testing,Unknown,858670381,255387606,801,71
ifMetric_f17b629e,1.3.6.1.2.1.95.14,Counter for outbound errors,Loopback,Up,Down,13362469,328240863,22,640
ifMetric_40427409,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,Loopback,Testing,Up,406034702,466110203,213,584
ifMetric_92c18715,1.3.6.1.2.1.47.3,Counter for outbound errors,PPP,Up,Unknown,82222771,256799374,387,157
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,Operational status of interface,Ethernet,Down,Unknown,363475642,635451751,661,11
ifMetric_469f52b2,1.3.6.1.2.1.30.50,MAC address of interface,Loopback,Up,Down,995701284,927501614,277,948
ifMetric_4dc14931,1.3.6.1.2.1.22.88,Counter for outbound errors,ATM,Down,Unknown,18603598,657684878,355,881
ifMetric_4dc14931,1.3.6.1.2.1.47.3,Operational status of interface,ATM,Testing,Down,292900682,605187942,859,486
ifMetric_40427409,1.3.6.1.2.1.95.14,Counter for outbound errors,PPP,Testing,Up,786849203,324370070,511,7
ifMetric_4dc14931,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Loopback,Down,Up,833709315,214362667,485,728
ifMetric_40427409,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Loopback,Up,Up,487929725,180231562,233,52
ifMetric_f17b629e,1.3.6.1.2.1.59.11,Counter for outbound errors,Loopback,Up,Up,26524683,912347882,224,40
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,MAC address of interface,WiFi,Down,Down,410514399,422932430,714,384
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Ethernet,Testing,Down,905171045,383574868,34,774
ifMetric_7ca784a7,1.3.6.1.2.1.67.71,Operational status of interface,Loopback,Testing,Up,344147374,462787523,998,903
ifMetric_92c18715,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Up,Down,115073672,26447827,617,379
ifMetric_913eb190,1.3.6.1.2.1.47.3,MAC address of interface,WiFi,Testing,Down,315300757,104448132,484,330
ifMetric_f17b629e,1.3.6.1.2.1.88.25,Operational status of interface,Ethernet,Down,Unknown,864953106,37713665,493,888
ifMetric_40427409,1.3.6.1.2.1.59.11,Counter for outbound errors,WiFi,Testing,Unknown,978221108,326292452,619,215
ifMetric_469f52b2,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,Loopback,Up,Down,581642693,619220990,563,670
ifMetric_4dc14931,1.3.6.1.2.1.55.42,MAC address of interface,Loopback,Down,Up,912111201,966113317,139,116
ifMetric_df2a5c7f,1.3.6.1.2.1.22.88,Operational status of interface,Loopback,Testing,Down,134072383,5722416,175,406
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,MAC address of interface,Loopback,Testing,Up,97463073,956033357,14,178
ifMetric_469f52b2,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Testing,Unknown,512059166,325543145,748,993
ifMetric_4dc14931,1.3.6.1.2.1.22.88,Operational status of interface,ATM,Up,Unknown,18254854,185148824,165,208
ifMetric_f17b629e,1.3.6.1.2.1.22.88,Counter for outbound errors,Ethernet,Testing,Unknown,345622414,925981157,691,441
ifMetric_913eb190,1.3.6.1.2.1.30.50,MAC address of interface,PPP,Down,Down,267344024,346234036,160,173
ifMetric_4dc14931,1.3.6.1.2.1.95.14,MAC address of interface,Ethernet,Up,Down,727996449,955489014,79,553
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,MAC address of interface,PPP,Up,Up,640266027,652901922,706,560
ifMetric_913eb190,1.3.6.1.2.1.22.88,MAC address of interface,ATM,Down,Up,858726712,344012655,623,747
ifMetric_913eb190,1.3.6.1.2.1.59.11,Counter for outbound errors,Ethernet,Up,Unknown,747500108,996548916,158,609
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Counter for outbound errors,WiFi,Down,Unknown,152056568,201248797,883,667
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Ethernet,Testing,Unknown,102193485,56554140,28,640
ifMetric_f17b629e,1.3.6.1.2.1.59.11,Operational status of interface,WiFi,Testing,Down,73448624,924332054,411,586
ifMetric_92c18715,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Ethernet,Testing,Down,724020041,2546922,18,738
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,Counter for outbound errors,WiFi,Testing,Down,155175174,987858860,221,617
ifMetric_4dc14931,1.3.6.1.2.1.67.71,Operational status of interface,Ethernet,Up,Unknown,588510476,961487307,538,12
ifMetric_469f52b2,1.3.6.1.2.1.55.42,MAC address of interface,PPP,Up,Up,123443316,326003924,559,399
ifMetric_4dc14931,1.3.6.1.2.1.22.88,Counter for outbound errors,PPP,Down,Up,463334135,696592166,122,264
ifMetric_4dc14931,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,Loopback,Testing,Up,379233826,934978331,412,752
ifMetric_469f52b2,1.3.6.1.2.1.88.25,MAC address of interface,Ethernet,Down,Down,445592132,512113182,769,95
ifMetric_913eb190,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Loopback,Testing,Unknown,380307768,696884954,467,83
ifMetric_913eb190,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,PPP,Down,Down,490153414,408958838,421,616
ifMetric_4dc14931,1.3.6.1.2.1.95.14,MAC address of interface,ATM,Down,Up,245518363,251970509,935,551
ifMetric_92c18715,1.3.6.1.2.1.67.71,MAC address of interface,Loopback,Down,Up,754480440,483518891,304,875
ifMetric_4dc14931,1.3.6.1.2.1.59.11,Counter for outbound errors,PPP,Down,Unknown,553441915,59354092,759,555
ifMetric_913eb190,1.3.6.1.2.1.88.25,Operational status of interface,ATM,Down,Unknown,877469140,946093710,742,405
ifMetric_df2a5c7f,1.3.6.1.2.1.22.88,MAC address of interface,ATM,Up,Unknown,402573986,994468013,274,718
ifMetric_92c18715,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,WiFi,Testing,Up,751192673,984757987,816,955
ifMetric_469f52b2,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,Loopback,Down,Unknown,79427428,624798411,882,123
ifMetric_92c18715,1.3.6.1.2.1.55.42,Counter for outbound errors,ATM,Up,Up,102423206,826355807,144,146
ifMetric_92c18715,1.3.6.1.2.1.22.88,Operational status of interface,ATM,Testing,Unknown,520278629,876421869,857,926
ifMetric_92c18715,1.3.6.1.2.1.59.11,Counter for outbound errors,Ethernet,Testing,Up,444262777,228234632,789,1
ifMetric_40427409,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Down,Up,765435753,885052204,903,514
ifMetric_913eb190,1.3.6.1.2.1.88.25,Counter for outbound errors,ATM,Up,Up,695900944,253350531,263,676
ifMetric_92c18715,1.3.6.1.2.1.67.71,MAC address of interface,PPP,Testing,Unknown,226400074,244090143,900,414
ifMetric_f17b629e,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,Ethernet,Testing,Unknown,521927892,995186737,233,342
ifMetric_4dc14931,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Loopback,Down,Up,774435970,612754165,929,766
ifMetric_4dc14931,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Ethernet,Down,Unknown,11383235,647440680,139,312
ifMetric_469f52b2,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Down,Unknown,775073408,691247401,0,375
ifMetric_913eb190,1.3.6.1.2.1.88.25,MAC address of interface,ATM,Down,Up,269088017,704809881,560,140
ifMetric_f17b629e,1.3.6.1.2.1.30.50,Operational status of interface,PPP,Down,Unknown,953210738,63184250,181,842
ifMetric_4dc14931,1.3.6.1.2.1.67.71,Counter for outbound errors,WiFi,Up,Up,724295584,454624155,173,553
ifMetric_469f52b2,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,ATM,Testing,Up,40680742,542179390,58,223
ifMetric_469f52b2,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,ATM,Up,Unknown,580541050,676960386,744,11
ifMetric_4dc14931,1.3.6.1.2.1.47.3,Counter for outbound errors,Ethernet,Up,Unknown,784026401,346151610,499,400
ifMetric_4dc14931,1.3.6.1.2.1.22.88,MAC address of interface,Ethernet,Down,Unknown,787604157,23284729,234,949
ifMetric_40427409,1.3.6.1.2.1.47.3,Operational status of interface,Loopback,Down,Unknown,806403646,604124140,556,681
ifMetric_469f52b2,1.3.6.1.2.1.59.11,Counter for outbound errors,Loopback,Up,Up,672455470,43272976,51,902
ifMetric_469f52b2,1.3.6.1.2.1.30.50,MAC address of interface,PPP,Up,Unknown,919814183,819958961,477,770
ifMetric_4dc14931,1.3.6.1.2.1.30.50,Counter for outbound errors,PPP,Down,Down,54294889,168124496,469,317
ifMetric_df2a5c7f,1.3.6.1.2.1.22.88,Operational status of interface,PPP,Down,Up,567078812,818412967,475,228
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,Loopback,Down,Unknown,307042233,986967190,638,399
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,Operational status of interface,Loopback,Up,Up,85258812,573956532,782,691
ifMetric_92c18715,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,PPP,Testing,Unknown,886738131,805883374,625,539
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Counter for outbound errors,WiFi,Down,Unknown,232912200,313367447,869,204
ifMetric_40427409,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,Ethernet,Testing,Down,161566693,552696671,973,968
ifMetric_92c18715,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Up,Down,345448182,118742072,30,922
ifMetric_469f52b2,1.3.6.1.2.1.55.42,Counter for outbound errors,WiFi,Up,Unknown,384259725,527925119,955,293
ifMetric_92c18715,1.3.6.1.2.1.95.14,Operational status of interface,ATM,Up,Unknown,291045422,528603593,35,667
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,PPP,Down,Up,764718848,290893757,209,214
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,MAC address of interface,WiFi,Up,Unknown,649966032,584631853,77,881
ifMetric_913eb190,1.3.6.1.2.1.95.14,MAC address of interface,ATM,Down,Up,407584484,705614679,540,329
ifMetric_7ca784a7,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Loopback,Testing,Down,484443137,812580962,259,423
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,MAC address of interface,Loopback,Testing,Unknown,69300735,413401768,919,336
ifMetric_f17b629e,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,PPP,Down,Up,633827834,29976619,458,602
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,Counter for outbound errors,WiFi,Up,Down,887564021,737338265,989,407
ifMetric_40427409,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Testing,Unknown,551384622,920855823,380,51
ifMetric_92c18715,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Testing,Down,277248075,690522770,216,66
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,PPP,Up,Up,693289091,133396557,214,107
ifMetric_4dc14931,1.3.6.1.2.1.67.71,Operational status of interface,Loopback,Up,Down,850855643,736933898,481,487
ifMetric_40427409,1.3.6.1.2.1.55.42,MAC address of interface,WiFi,Down,Unknown,145989974,116902539,836,684
ifMetric_40427409,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Down,Up,990764397,574777238,224,415
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,PPP,Testing,Unknown,996154258,863350673,824,153
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,Counter for outbound errors,ATM,Testing,Unknown,697997388,316212970,203,389
ifMetric_4dc14931,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Ethernet,Up,Up,951854719,460125295,905,503
ifMetric_469f52b2,1.3.6.1.2.1.88.25,Operational status of interface,PPP,Up,Unknown,72929736,637484304,519,367
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,Counter for outbound errors,PPP,Up,Unknown,153094521,916105301,616,955
ifMetric_f17b629e,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,Ethernet,Testing,Up,774648451,48425105,604,40
ifMetric_469f52b2,1.3.6.1.2.1.59.11,Operational status of interface,PPP,Up,Up,759939695,574349824,544,939
ifMetric_4dc14931,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,WiFi,Down,Down,123034459,82060464,964,405
ifMetric_92c18715,1.3.6.1.2.1.55.42,Counter for outbound errors,PPP,Testing,Down,48766998,345298797,14,733
ifMetric_469f52b2,1.3.6.1.2.1.55.42,MAC address of interface,Loopback,Up,Unknown,769002727,938853396,712,171
ifMetric_913eb190,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,WiFi,Down,Up,671758437,668993809,453,636
ifMetric_92c18715,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Up,Unknown,489563537,890172188,320,968
ifMetric_913eb190,1.3.6.1.2.1.88.25,MAC address of interface,WiFi,Testing,Down,290394285,301110611,373,188
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Counter for outbound errors,Ethernet,Up,Up,475157159,964066106,474,132
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Down,Unknown,205676239,47801337,711,757
ifMetric_4dc14931,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,PPP,Down,Up,726037419,274330711,811,507
ifMetric_92c18715,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Testing,Unknown,918624162,646295945,516,644
ifMetric_92c18715,1.3.6.1.2.1.67.71,Operational status of interface,Ethernet,Testing,Up,845400751,583618658,821,645
ifMetric_913eb190,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,Ethernet,Up,Down,627829530,128245304,101,731
ifMetric_4dc14931,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Up,Up,844618634,117634464,491,974
ifMetric_92c18715,1.3.6.1.2.1.95.14,Counter for outbound errors,WiFi,Up,Up,847393554,273064463,526,765
ifMetric_f17b629e,1.3.6.1.2.1.30.50,Operational status of interface,PPP,Testing,Down,223268991,828058175,938,945
ifMetric_40427409,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,Ethernet,Testing,Unknown,989177813,850010398,543,14
ifMetric_913eb190,1.3.6.1.2.1.88.25,MAC address of interface,Ethernet,Testing,Unknown,357510195,63604018,707,12
ifMetric_40427409,1.3.6.1.2.1.59.11,Operational status of interface,Loopback,Up,Unknown,670597532,259753592,308,278
ifMetric_913eb190,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,Loopback,Down,Unknown,211102251,864192794,421,294
ifMetric_913eb190,1.3.6.1.2.1.67.71,Operational status of interface,Loopback,Down,Up,19816805,433724544,524,933
ifMetric_f17b629e,1.3.6.1.2.1.59.11,Operational status of interface,WiFi,Testing,Down,354887329,784159675,521,386
ifMetric_40427409,1.3.6.1.2.1.22.88,MAC address of interface,ATM,Testing,Up,101721579,892497396,168,987
ifMetric_469f52b2,1.3.6.1.2.1.47.3,Counter for outbound errors,WiFi,Testing,Down,315097035,772647291,543,976
ifMetric_92c18715,1.3.6.1.2.1.22.88,Counter for outbound errors,WiFi,Up,Unknown,132033751,247577313,550,897
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,PPP,Up,Down,808749125,274442209,295,665
ifMetric_7ca784a7,1.3.6.1.2.1.59.11,Operational status of interface,Ethernet,Testing,Down,235497471,216386922,656,518
ifMetric_40427409,1.3.6.1.2.1.47.3,Operational status of interface,PPP,Down,Down,384052950,366178003,122,217
ifMetric_92c18715,1.3.6.1.2.1.95.14,Counter for outbound errors,PPP,Testing,Down,771697391,467493085,471,711
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Operational status of interface,Loopback,Down,Down,976065683,746740503,844,190
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,Counter for outbound errors,PPP,Up,Down,861750117,233046339,544,859
ifMetric_40427409,1.3.6.1.2.1.22.88,Operational status of interface,ATM,Testing,Unknown,706446272,622267419,268,721
ifMetric_40427409,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,ATM,Down,Down,682229419,234706049,120,117
ifMetric_40427409,1.3.6.1.2.1.22.88,MAC address of interface,PPP,Testing,Up,693236852,581063815,832,952
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,MAC address of interface,Loopback,Up,Unknown,77497884,11224358,649,294
ifMetric_469f52b2,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,ATM,Up,Down,339247549,512449158,945,726
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,PPP,Testing,Unknown,416139048,874439057,946,41
ifMetric_92c18715,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Down,Down,288783197,259486409,96,106
ifMetric_40427409,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Up,Down,885869694,128419903,540,632
ifMetric_92c18715,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,Ethernet,Down,Unknown,959556552,542957931,548,29
ifMetric_f17b629e,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Down,Up,467983476,478247495,749,33
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,MAC address of interface,Ethernet,Up,Unknown,635987462,652639929,18,543
ifMetric_469f52b2,1.3.6.1.2.1.67.71,Operational status of interface,Loopback,Testing,Up,215214284,304911564,391,17
ifMetric_7ca784a7,1.3.6.1.2.1.67.71,Operational status of interface,ATM,Down,Down,36582506,490256945,455,716
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,Operational status of interface,PPP,Down,Down,181429352,903755011,621,596
ifMetric_4dc14931,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,PPP,Down,Down,318283620,368929133,269,13
ifMetric_f17b629e,1.3.6.1.2.1.67.71,Operational status of interface,Ethernet,Testing,Up,239681400,609718219,604,354
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,Operational status of interface,Loopback,Testing,Unknown,816213316,769960991,365,59
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,Counter for outbound errors,PPP,Up,Unknown,269819086,735516397,766,372
ifMetric_92c18715,1.3.6.1.2.1.47.3,MAC address of interface,ATM,Up,Unknown,306027425,932429242,765,204
ifMetric_4dc14931,1.3.6.1.2.1.30.50,Counter for outbound errors,Ethernet,Up,Up,848454369,587989533,443,963
ifMetric_40427409,1.3.6.1.2.1.30.50,Counter for outbound errors,ATM,Down,Unknown,573228344,835556768,416,770
ifMetric_469f52b2,1.3.6.1.2.1.67.71,Counter for outbound errors,Ethernet,Down,Up,899316770,584271076,466,502
ifMetric_469f52b2,1.3.6.1.2.1.47.3,Operational status of interface,WiFi,Down,Down,383420164,773117164,690,537
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,MAC address of interface,WiFi,Up,Up,920118724,334485172,150,203
ifMetric_7ca784a7,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Ethernet,Testing,Down,945470330,584496778,567,160
ifMetric_df2a5c7f,1.3.6.1.2.1.30.50,MAC address of interface,WiFi,Testing,Up,749931694,652822528,276,558
ifMetric_913eb190,1.3.6.1.2.1.30.50,MAC address of interface,Loopback,Down,Unknown,627514581,27043012,666,931
ifMetric_92c18715,1.3.6.1.2.1.59.11,Counter for outbound errors,Ethernet,Down,Up,899268440,521174594,140,103
ifMetric_40427409,1.3.6.1.2.1.95.14,Operational status of interface,Loopback,Testing,Unknown,950253412,463673624,972,6
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,MAC address of interface,Ethernet,Up,Unknown,390727458,535268208,160,167
ifMetric_7ca784a7,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Up,Unknown,162451408,213142477,987,351
ifMetric_f17b629e,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Loopback,Down,Up,614207934,928424868,719,615
ifMetric_f17b629e,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,ATM,Down,Up,225581765,758295915,759,570
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,Counter for outbound errors,PPP,Down,Up,607351164,232889295,928,481
ifMetric_92c18715,1.3.6.1.2.1.67.71,MAC address of interface,ATM,Down,Up,572087043,369567716,735,158
ifMetric_92c18715,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,PPP,Down,Unknown,149852796,754672661,294,964
ifMetric_f17b629e,1.3.6.1.2.1.30.50,Counter for outbound errors,PPP,Down,Down,983189204,398689064,995,425
ifMetric_40427409,1.3.6.1.2.1.88.25,Counter for outbound errors,PPP,Up,Down,270458328,208240740,774,896
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,MAC address of interface,WiFi,Up,Unknown,590360007,291438334,905,858
ifMetric_40427409,1.3.6.1.2.1.59.11,Operational status of interface,WiFi,Testing,Up,634668802,99181347,95,249
ifMetric_913eb190,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Down,Unknown,847964560,920946713,80,392
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,PPP,Down,Down,806256861,724001187,107,363
ifMetric_f17b629e,1.3.6.1.2.1.59.11,Operational status of interface,WiFi,Down,Unknown,82547803,987527123,730,693
ifMetric_f17b629e,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Ethernet,Testing,Unknown,871111904,927826999,465,430
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,Operational status of interface,WiFi,Testing,Up,537819758,108694905,51,718
ifMetric_df2a5c7f,1.3.6.1.2.1.55.42,Counter for outbound errors,ATM,Up,Down,474257361,263220731,854,535
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,WiFi,Testing,Up,890059822,261050938,582,562
ifMetric_df2a5c7f,1.3.6.1.2.1.30.50,MAC address of interface,Ethernet,Testing,Up,799972843,217017989,717,64
ifMetric_913eb190,1.3.6.1.2.1.67.71,Counter for outbound errors,Ethernet,Down,Unknown,122760227,958298285,41,804
ifMetric_40427409,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,PPP,Down,Up,189314346,647304372,835,575
ifMetric_40427409,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,ATM,Up,Up,967740573,369706012,555,300
ifMetric_f17b629e,1.3.6.1.2.1.59.11,MAC address of interface,WiFi,Down,Down,142078640,384021788,697,728
ifMetric_40427409,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Down,Up,739681448,282810718,159,924
ifMetric_469f52b2,1.3.6.1.2.1.59.11,Operational status of interface,WiFi,Up,Up,463247001,95483824,571,47
ifMetric_92c18715,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,PPP,Down,Up,398925151,294877604,994,73
ifMetric_92c18715,1.3.6.1.2.1.22.88,Operational status of interface,WiFi,Down,Down,625219,953920395,874,643
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Operational status of interface,Ethernet,Down,Unknown,825654334,552861364,482,845
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,Operational status of interface,Ethernet,Testing,Down,63672887,324174845,445,126
ifMetric_4dc14931,1.3.6.1.2.1.22.88,MAC address of interface,PPP,Testing,Up,50651063,717077652,575,993
ifMetric_40427409,1.3.6.1.2.1.55.42,Operational status of interface,WiFi,Testing,Up,725004326,980304423,414,422
ifMetric_f17b629e,1.3.6.1.2.1.95.14,MAC address of interface,WiFi,Up,Unknown,927415118,134523943,696,938
ifMetric_92c18715,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,Ethernet,Up,Unknown,263108318,852810268,651,563
ifMetric_913eb190,1.3.6.1.2.1.30.50,Operational status of interface,PPP,Testing,Down,589807067,669305028,844,771
ifMetric_913eb190,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,PPP,Down,Up,316968899,533406487,884,726
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,Counter for outbound errors,Ethernet,Down,Down,446409119,956551725,901,473
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,Ethernet,Testing,Down,11507198,416390397,767,490
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Counter for outbound errors,Ethernet,Testing,Up,757044201,871218173,963,822
ifMetric_913eb190,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Loopback,Up,Unknown,990900502,223009063,192,273
ifMetric_4dc14931,1.3.6.1.2.1.55.42,Counter for outbound errors,PPP,Testing,Up,584222947,997165036,803,416
ifMetric_469f52b2,1.3.6.1.2.1.47.3,Operational status of interface,ATM,Down,Down,483335567,698791663,942,335
ifMetric_469f52b2,1.3.6.1.2.1.55.42,Operational status of interface,WiFi,Up,Up,518353220,628474492,855,923
ifMetric_df2a5c7f,1.3.6.1.2.1.55.42,MAC address of interface,ATM,Down,Up,316955794,810496138,807,947
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Down,Down,943532425,70104190,415,320
ifMetric_f17b629e,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Down,Down,590578321,300715084,860,490
ifMetric_f17b629e,1.3.6.1.2.1.30.50,Counter for outbound errors,Loopback,Down,Down,441722623,956960674,788,984
ifMetric_92c18715,1.3.6.1.2.1.55.42,Operational status of interface,Loopback,Testing,Unknown,813386992,510725813,409,840
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,Counter for outbound errors,Loopback,Testing,Down,130969425,58982737,746,353
ifMetric_92c18715,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,Ethernet,Down,Unknown,772534152,266550682,743,122
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,WiFi,Down,Down,401861544,945145337,138,846
ifMetric_469f52b2,1.3.6.1.2.1.47.3,Counter for outbound errors,WiFi,Down,Down,395949640,181628544,515,220
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Testing,Up,532775327,383057221,146,896
ifMetric_913eb190,1.3.6.1.2.1.88.25,MAC address of interface,PPP,Testing,Down,72542397,205522938,396,49
