Metric Name,OID,Description,Interface Type,Admin Status,Oper Status,Inbound Octets,Outbound Octets,Inbound Errors,Outbound Errors
ifMetric_b8c79a9c,1.3.6.1.2.1.83.8,MAC address of interface,Loopback,Testing,Down,566462800,937493296,495,620
ifMetric_153632b9,1.3.6.1.2.1.22.39,Counter for outbound errors,Ethernet,Up,Up,647919703,753279660,264,145
ifMetric_9f46b1c1,1.3.6.1.2.1.19.88,Administrative status of interface,Loopback,Up,Up,99400228,296946190,359,224
ifMetric_ddcf1d14,1.3.6.1.2.1.59.72,Inbound traffic errors,PPP,Down,Down,114526927,139017742,97,983
ifMetric_011a8fef,1.3.6.1.2.1.17.25,MAC address of interface,WiFi,Testing,Unknown,643756765,473802574,373,867
ifMetric_a218c44d,1.3.6.1.2.1.48.45,Administrative status of interface,ATM,Up,Unknown,723518559,458363570,75,458
ifMetric_d2b3888c,1.3.6.1.2.1.20.37,MAC address of interface,Loopback,Down,Down,782674188,186976962,397,222
ifMetric_7383272c,1.3.6.1.2.1.74.88,High-capacity counter for inbound traffic,PPP,Testing,Unknown,866015761,443795138,4,55
ifMetric_bbc6c12d,1.3.6.1.2.1.22.52,Administrative status of interface,PPP,Testing,Down,882057850,493625544,595,259
ifMetric_7630281a,1.3.6.1.2.1.97.54,Operational status of interface,WiFi,Down,Unknown,648282275,975133876,574,350
ifMetric_bbe80112,1.3.6.1.2.1.2.22,High-capacity counter for inbound traffic,Loopback,Testing,Down,550934576,876755881,651,61
ifMetric_dc73d028,1.3.6.1.2.1.29.78,Operational status of interface,WiFi,Down,Up,978357781,609867430,980,940
ifMetric_658b7ee1,1.3.6.1.2.1.49.96,Inbound traffic errors,PPP,Down,Up,626776915,445968835,592,200
ifMetric_5735ffd2,1.3.6.1.2.1.61.3,Inbound traffic errors,WiFi,Down,Down,241414836,442481440,269,753
ifMetric_48e9d172,1.3.6.1.2.1.42.14,Operational status of interface,PPP,Down,Up,817636329,588624789,427,523
ifMetric_d3330d68,1.3.6.1.2.1.1.70,Administrative status of interface,WiFi,Up,Up,201911541,608253272,124,490
ifMetric_cbb06283,1.3.6.1.2.1.51.59,Operational status of interface,WiFi,Testing,Unknown,465476724,361508051,768,962
ifMetric_cbc9e2ed,1.3.6.1.2.1.6.70,MAC address of interface,PPP,Up,Up,788574106,411940005,966,786
ifMetric_af4f7619,1.3.6.1.2.1.43.48,Administrative status of interface,PPP,Up,Unknown,333839,274079299,181,50
ifMetric_02b7e7a7,1.3.6.1.2.1.30.87,Inbound traffic errors,Loopback,Down,Down,418261754,567154717,271,72
ifMetric_a2983b91,1.3.6.1.2.1.40.36,High-capacity counter for inbound traffic,WiFi,Down,Down,848641067,866565811,393,35
ifMetric_66e6ae05,1.3.6.1.2.1.69.83,Inbound traffic errors,PPP,Up,Unknown,687043631,316686889,283,929
ifMetric_62cfe11b,1.3.6.1.2.1.59.34,Operational status of interface,PPP,Testing,Unknown,65988819,428935220,928,303
ifMetric_a2cd94b9,1.3.6.1.2.1.50.10,Administrative status of interface,Loopback,Testing,Unknown,544742373,529246133,116,395
ifMetric_83aa2c4c,1.3.6.1.2.1.31.16,High-capacity counter for inbound traffic,WiFi,Up,Down,57024455,222518966,700,928
ifMetric_346f9b31,1.3.6.1.2.1.64.73,Administrative status of interface,Ethernet,Testing,Down,516927018,419787746,46,44
ifMetric_f2387b93,1.3.6.1.2.1.49.60,Operational status of interface,WiFi,Down,Up,214934999,899272673,13,117
ifMetric_302957e4,1.3.6.1.2.1.87.3,High-capacity counter for inbound traffic,Ethernet,Testing,Up,192186346,281713642,880,894
ifMetric_32b2f690,1.3.6.1.2.1.76.75,Administrative status of interface,Ethernet,Up,Unknown,765306544,244636674,405,795
ifMetric_57494b83,1.3.6.1.2.1.88.43,High-capacity counter for inbound traffic,Ethernet,Down,Unknown,834592190,407189105,454,333
ifMetric_5b2e107d,1.3.6.1.2.1.95.82,MAC address of interface,Loopback,Up,Unknown,347225725,30050281,145,664
ifMetric_cf5d57d1,1.3.6.1.2.1.64.48,Counter for outbound errors,ATM,Testing,Down,550195790,269267952,203,231
ifMetric_91928644,1.3.6.1.2.1.50.69,Administrative status of interface,WiFi,Down,Down,503408072,937732290,916,840
ifMetric_9d543e49,1.3.6.1.2.1.64.11,High-capacity counter for inbound traffic,Loopback,Down,Unknown,777705622,517288212,934,473
ifMetric_736b9fd8,1.3.6.1.2.1.80.30,Operational status of interface,Ethernet,Down,Unknown,275627860,91405522,506,475
ifMetric_6d9c8779,1.3.6.1.2.1.10.5,Counter for outbound errors,ATM,Testing,Unknown,311102528,776737551,957,610
ifMetric_1cf966c5,1.3.6.1.2.1.14.90,Operational status of interface,ATM,Down,Up,280657609,654287628,584,724
ifMetric_b51b73e1,1.3.6.1.2.1.62.70,Operational status of interface,ATM,Up,Down,906541980,965720231,955,108
ifMetric_c9ef976f,1.3.6.1.2.1.46.21,Counter for outbound errors,ATM,Testing,Unknown,424766453,316609447,198,590
ifMetric_d61ce9c4,1.3.6.1.2.1.54.87,Counter for outbound errors,PPP,Testing,Up,826282141,28832990,459,681
ifMetric_a4b957dc,1.3.6.1.2.1.37.50,Inbound traffic errors,WiFi,Testing,Up,603923742,523422164,171,106
ifMetric_69cc82b5,1.3.6.1.2.1.17.62,Administrative status of interface,WiFi,Testing,Unknown,835647548,809342126,74,752
ifMetric_a19c262b,1.3.6.1.2.1.11.7,Administrative status of interface,Ethernet,Down,Down,63323990,373710945,514,52
ifMetric_8408a592,1.3.6.1.2.1.1.11,MAC address of interface,Loopback,Down,Up,664479649,176742121,47,883
ifMetric_1e16f026,1.3.6.1.2.1.44.89,Inbound traffic errors,ATM,Testing,Down,899856343,840134921,884,479
ifMetric_83e4e997,1.3.6.1.2.1.48.44,Inbound traffic errors,Loopback,Down,Down,21006547,615250706,640,381
ifMetric_aa0c8d2c,1.3.6.1.2.1.20.94,MAC address of interface,WiFi,Testing,Up,454589752,862248461,494,992
ifMetric_53a286f7,1.3.6.1.2.1.60.99,High-capacity counter for inbound traffic,Loopback,Testing,Down,365416131,286612971,611,499
ifMetric_0012a0f3,1.3.6.1.2.1.81.69,Counter for outbound errors,Loopback,Down,Down,917484468,40297086,449,407
ifMetric_34997eb6,1.3.6.1.2.1.98.32,Operational status of interface,Loopback,Down,Up,528118195,173391967,190,633
ifMetric_910b2f4f,1.3.6.1.2.1.1.54,Inbound traffic errors,WiFi,Down,Up,241189926,750059007,231,313
ifMetric_2857618a,1.3.6.1.2.1.74.86,Counter for outbound errors,PPP,Testing,Up,293693008,55864586,288,880
ifMetric_fec84480,1.3.6.1.2.1.90.36,Administrative status of interface,Loopback,Up,Unknown,564917922,843350270,452,190
ifMetric_8676f787,1.3.6.1.2.1.44.41,Operational status of interface,Ethernet,Up,Up,201022151,388929452,800,607
ifMetric_6a74b528,1.3.6.1.2.1.19.77,MAC address of interface,Loopback,Up,Down,72358916,746511050,363,934
ifMetric_d07c8930,1.3.6.1.2.1.39.11,Administrative status of interface,WiFi,Down,Unknown,922424978,878838303,678,595
ifMetric_7613114a,1.3.6.1.2.1.25.44,High-capacity counter for inbound traffic,Loopback,Up,Unknown,271117001,233093854,509,468
ifMetric_990131f7,1.3.6.1.2.1.27.51,Operational status of interface,Ethernet,Testing,Up,905564941,832925846,38,409
ifMetric_e9a05920,1.3.6.1.2.1.49.9,Administrative status of interface,ATM,Testing,Up,996497878,240733497,508,242
ifMetric_56cd411e,1.3.6.1.2.1.40.60,MAC address of interface,WiFi,Down,Unknown,738999194,718843885,216,135
ifMetric_b8f7dc32,1.3.6.1.2.1.10.82,Counter for outbound errors,ATM,Testing,Down,143574093,843337522,475,544
ifMetric_0d4872cd,1.3.6.1.2.1.24.5,Administrative status of interface,ATM,Up,Down,456847314,364503142,461,965
ifMetric_e6fbe2b8,1.3.6.1.2.1.9.21,Administrative status of interface,Ethernet,Down,Up,711853541,221133474,922,264
ifMetric_2722e2b4,1.3.6.1.2.1.34.73,High-capacity counter for inbound traffic,Loopback,Down,Down,205380467,309067033,36,874
ifMetric_1ff70087,1.3.6.1.2.1.87.21,MAC address of interface,PPP,Testing,Up,800031222,556221125,797,802
ifMetric_4fe45fd0,1.3.6.1.2.1.1.52,High-capacity counter for inbound traffic,Ethernet,Down,Down,102260741,78052454,874,188
ifMetric_a036ba54,1.3.6.1.2.1.19.39,Inbound traffic errors,Ethernet,Down,Down,122563220,445357349,709,544
ifMetric_de7dfdca,1.3.6.1.2.1.35.27,Administrative status of interface,WiFi,Testing,Unknown,522713552,362203145,319,222
ifMetric_594c7c3f,1.3.6.1.2.1.84.17,Inbound traffic errors,Ethernet,Up,Down,209764136,578478028,291,9
ifMetric_1ac6b40c,1.3.6.1.2.1.35.2,MAC address of interface,ATM,Down,Down,925241012,19192887,915,489
ifMetric_55327028,1.3.6.1.2.1.35.11,Operational status of interface,ATM,Testing,Unknown,718976748,132486389,958,352
ifMetric_33e92f81,1.3.6.1.2.1.94.49,Operational status of interface,Loopback,Down,Unknown,593712785,229442970,612,969
ifMetric_a0154d47,1.3.6.1.2.1.58.27,Inbound traffic errors,ATM,Up,Up,727046460,695479471,103,991
ifMetric_3793a98d,1.3.6.1.2.1.53.2,MAC address of interface,ATM,Up,Up,908267404,142373135,200,554
ifMetric_46241154,1.3.6.1.2.1.20.92,Inbound traffic errors,PPP,Testing,Up,570621810,845134197,444,707
ifMetric_9aac34e6,1.3.6.1.2.1.76.87,High-capacity counter for inbound traffic,PPP,Up,Up,798817375,417852529,183,837
ifMetric_a622dd98,1.3.6.1.2.1.22.94,High-capacity counter for inbound traffic,Loopback,Up,Unknown,935508003,918419523,796,587
ifMetric_dc147aa0,1.3.6.1.2.1.15.82,Counter for outbound errors,Loopback,Testing,Up,328418514,417367284,181,500
ifMetric_4c0260bb,1.3.6.1.2.1.19.1,Counter for outbound errors,Loopback,Testing,Down,587773121,970180876,947,541
ifMetric_ce9cb70c,1.3.6.1.2.1.99.30,MAC address of interface,Loopback,Down,Up,462697579,549888833,672,917
ifMetric_227d284c,1.3.6.1.2.1.47.43,MAC address of interface,ATM,Down,Down,160736723,567369563,977,934
ifMetric_f4b3bba5,1.3.6.1.2.1.60.37,MAC address of interface,Ethernet,Up,Up,162151829,119347228,251,829
ifMetric_dc090d21,1.3.6.1.2.1.17.70,Inbound traffic errors,Loopback,Up,Down,267022148,600577273,942,152
ifMetric_4128d75f,1.3.6.1.2.1.32.94,Operational status of interface,Ethernet,Down,Down,593569743,11068814,733,153
ifMetric_82209696,1.3.6.1.2.1.48.40,MAC address of interface,Loopback,Up,Unknown,193076508,305248536,712,26
ifMetric_4a5b7a15,1.3.6.1.2.1.86.18,MAC address of interface,Loopback,Testing,Unknown,55842455,770062876,369,266
ifMetric_74eb4e7e,1.3.6.1.2.1.13.96,MAC address of interface,PPP,Up,Up,374199411,774737163,73,792
ifMetric_97aeec71,1.3.6.1.2.1.62.16,Administrative status of interface,Loopback,Up,Up,475162499,64183072,786,945
ifMetric_cad4f924,1.3.6.1.2.1.48.39,Counter for outbound errors,Ethernet,Down,Unknown,223719845,509163683,296,677
ifMetric_b25cd8e5,1.3.6.1.2.1.18.63,Operational status of interface,Ethernet,Down,Down,119588445,835889894,81,747
ifMetric_7c331a45,1.3.6.1.2.1.55.88,Administrative status of interface,Ethernet,Testing,Up,951155585,40814759,935,68
ifMetric_02ceabd2,1.3.6.1.2.1.58.35,Administrative status of interface,WiFi,Testing,Up,925053665,66874731,714,544
ifMetric_9f78a227,1.3.6.1.2.1.56.24,Counter for outbound errors,Ethernet,Testing,Up,899787192,928819657,345,745
ifMetric_d4be4d16,1.3.6.1.2.1.94.47,Inbound traffic errors,WiFi,Up,Down,449753446,283338467,415,730
ifMetric_a26ca79f,1.3.6.1.2.1.54.44,Counter for outbound errors,PPP,Down,Unknown,412498358,165328746,458,214
ifMetric_fd032e27,1.3.6.1.2.1.62.71,High-capacity counter for inbound traffic,Ethernet,Down,Up,627299630,621686652,272,682
ifMetric_0e0cfb5a,1.3.6.1.2.1.34.42,High-capacity counter for inbound traffic,ATM,Testing,Unknown,601859105,167792131,181,938
ifMetric_797ea3f2,1.3.6.1.2.1.8.12,Operational status of interface,Ethernet,Down,Up,372269805,62421255,18,270
ifMetric_30e3dfa6,1.3.6.1.2.1.62.31,Administrative status of interface,ATM,Down,Unknown,841512773,905101608,112,498
ifMetric_d947dd4f,1.3.6.1.2.1.94.27,High-capacity counter for inbound traffic,WiFi,Testing,Unknown,559865306,414056335,512,759
ifMetric_acf7c406,1.3.6.1.2.1.55.54,MAC address of interface,PPP,Down,Unknown,593530952,40837197,47,501
ifMetric_0454189d,1.3.6.1.2.1.9.23,Administrative status of interface,PPP,Down,Down,355077524,721904512,950,851
ifMetric_8161c1e4,1.3.6.1.2.1.12.79,Counter for outbound errors,PPP,Down,Down,162998738,508702258,253,975
ifMetric_b75c13a8,1.3.6.1.2.1.98.1,High-capacity counter for inbound traffic,Ethernet,Down,Up,401702752,531720491,540,240
ifMetric_9617cfb0,1.3.6.1.2.1.67.91,MAC address of interface,ATM,Down,Up,298373413,836730012,709,375
ifMetric_8145b0a1,1.3.6.1.2.1.1.30,MAC address of interface,ATM,Up,Up,980155456,217175072,63,369
ifMetric_88fd020e,1.3.6.1.2.1.45.39,Counter for outbound errors,WiFi,Down,Up,688167105,887215110,251,433
ifMetric_2a05fb0b,1.3.6.1.2.1.54.12,Operational status of interface,Loopback,Up,Unknown,176372785,464783689,116,201
ifMetric_b58830db,1.3.6.1.2.1.20.73,Administrative status of interface,Loopback,Up,Up,65223494,500911893,125,399
ifMetric_8e8f321e,1.3.6.1.2.1.57.25,Counter for outbound errors,ATM,Up,Unknown,636001348,180343050,86,499
ifMetric_05d2c918,1.3.6.1.2.1.92.57,MAC address of interface,ATM,Down,Down,321268072,309215414,355,379
ifMetric_a5857809,1.3.6.1.2.1.36.52,High-capacity counter for inbound traffic,Loopback,Testing,Unknown,683523497,544506107,554,368
ifMetric_29f78363,1.3.6.1.2.1.13.51,Counter for outbound errors,Loopback,Testing,Down,514794347,24843288,644,981
ifMetric_8a00a5ba,1.3.6.1.2.1.32.61,Operational status of interface,Ethernet,Down,Up,213888097,291260331,752,391
ifMetric_39c87040,1.3.6.1.2.1.86.19,High-capacity counter for inbound traffic,ATM,Up,Unknown,362936004,963382889,375,420
ifMetric_7c9cb8d1,1.3.6.1.2.1.21.11,MAC address of interface,PPP,Up,Up,764908771,562567618,610,33
ifMetric_64d40a8c,1.3.6.1.2.1.25.78,High-capacity counter for inbound traffic,Ethernet,Down,Up,391524195,925166487,729,591
ifMetric_a9707784,1.3.6.1.2.1.99.98,Administrative status of interface,Loopback,Up,Down,121368469,142973578,282,624
ifMetric_dab70147,1.3.6.1.2.1.61.71,Inbound traffic errors,Ethernet,Testing,Down,195113026,442040162,628,205
ifMetric_11d0b825,1.3.6.1.2.1.4.78,MAC address of interface,Ethernet,Down,Unknown,894483727,387019304,143,713
ifMetric_c2eb6609,1.3.6.1.2.1.6.24,Counter for outbound errors,WiFi,Up,Up,478700621,151471561,802,581
ifMetric_6fea5280,1.3.6.1.2.1.42.74,Administrative status of interface,PPP,Down,Unknown,468809941,834308640,591,335
ifMetric_de18070a,1.3.6.1.2.1.86.52,Operational status of interface,ATM,Down,Down,236501700,207255798,862,668
ifMetric_94682b57,1.3.6.1.2.1.42.95,Administrative status of interface,Ethernet,Down,Unknown,689164970,758978940,421,682
ifMetric_bfde387d,1.3.6.1.2.1.57.95,MAC address of interface,WiFi,Testing,Up,667302957,367274130,440,226
ifMetric_d92d2bc5,1.3.6.1.2.1.87.66,Counter for outbound errors,Ethernet,Testing,Unknown,630206435,653817584,276,641
ifMetric_84915018,1.3.6.1.2.1.6.59,High-capacity counter for inbound traffic,Loopback,Up,Down,981667728,125651362,880,171
ifMetric_270f98fa,1.3.6.1.2.1.100.64,MAC address of interface,PPP,Down,Down,972137999,298860127,328,348
ifMetric_d2dda1aa,1.3.6.1.2.1.33.28,Operational status of interface,PPP,Testing,Unknown,295877823,911913579,719,327
ifMetric_7d250abd,1.3.6.1.2.1.71.51,Administrative status of interface,Loopback,Testing,Down,579046416,686491442,97,689
ifMetric_a4338a80,1.3.6.1.2.1.60.2,Counter for outbound errors,ATM,Up,Up,399600444,661155911,147,840
ifMetric_75ae340b,1.3.6.1.2.1.86.29,Counter for outbound errors,Loopback,Testing,Unknown,452124484,147180557,44,107
ifMetric_5eb1636d,1.3.6.1.2.1.21.38,Administrative status of interface,Loopback,Up,Unknown,965357438,23189137,563,551
ifMetric_b96f3f21,1.3.6.1.2.1.88.62,MAC address of interface,WiFi,Down,Unknown,442535201,355540007,448,618
ifMetric_f33a08ac,1.3.6.1.2.1.60.1,Counter for outbound errors,WiFi,Down,Down,637330977,797155422,887,223
ifMetric_a0918f6a,1.3.6.1.2.1.56.22,Inbound traffic errors,Loopback,Down,Down,82610376,937888911,385,235
ifMetric_4a0d6d2b,1.3.6.1.2.1.28.94,Counter for outbound errors,Ethernet,Up,Up,885847378,516089405,882,726
ifMetric_447a9225,1.3.6.1.2.1.76.67,Inbound traffic errors,Loopback,Testing,Down,24944218,322982692,522,999
ifMetric_0ca62dec,1.3.6.1.2.1.64.93,MAC address of interface,Ethernet,Up,Down,122929619,254447672,392,803
ifMetric_c794758e,1.3.6.1.2.1.8.58,Administrative status of interface,PPP,Testing,Up,426761671,709268241,50,877
ifMetric_22b47980,1.3.6.1.2.1.19.90,Operational status of interface,PPP,Up,Down,936708045,875637710,893,502
ifMetric_78fcbdc5,1.3.6.1.2.1.20.46,Operational status of interface,ATM,Up,Unknown,385382212,611175199,200,527
ifMetric_3eaa3f7f,1.3.6.1.2.1.74.94,Inbound traffic errors,Ethernet,Testing,Up,995494928,895601684,995,263
ifMetric_c631eda5,1.3.6.1.2.1.43.35,High-capacity counter for inbound traffic,PPP,Down,Down,484674301,544988137,123,634
ifMetric_bcc8551e,1.3.6.1.2.1.59.36,Counter for outbound errors,PPP,Up,Unknown,861927195,625254222,963,855
ifMetric_68e576be,1.3.6.1.2.1.43.64,Counter for outbound errors,PPP,Down,Up,911602013,540528093,20,542
ifMetric_8e245dd2,1.3.6.1.2.1.56.86,MAC address of interface,ATM,Down,Up,20022989,881077943,412,306
ifMetric_58c9b90d,1.3.6.1.2.1.32.24,Inbound traffic errors,Ethernet,Up,Up,250836882,75630331,830,786
ifMetric_c96f0825,1.3.6.1.2.1.58.77,Operational status of interface,Ethernet,Up,Unknown,420518155,643954243,62,903
ifMetric_fbecd312,1.3.6.1.2.1.64.48,Administrative status of interface,WiFi,Down,Down,395722897,413033565,975,630
ifMetric_8e9b26c2,1.3.6.1.2.1.33.86,Administrative status of interface,PPP,Up,Up,807517075,134825305,105,979
ifMetric_8754040f,1.3.6.1.2.1.18.100,Administrative status of interface,PPP,Testing,Up,191972871,144112731,401,886
ifMetric_2a193176,1.3.6.1.2.1.20.23,High-capacity counter for inbound traffic,PPP,Down,Down,167336336,722047897,203,894
ifMetric_bbe98c23,1.3.6.1.2.1.74.38,MAC address of interface,WiFi,Testing,Unknown,566894263,176722122,890,45
ifMetric_5f3816ab,1.3.6.1.2.1.28.37,High-capacity counter for inbound traffic,WiFi,Down,Up,520977452,217945596,127,319
ifMetric_8099f53c,1.3.6.1.2.1.77.9,Inbound traffic errors,PPP,Testing,Unknown,938212437,814805213,409,345
ifMetric_9afd986e,1.3.6.1.2.1.78.59,Counter for outbound errors,ATM,Down,Up,949593611,83931534,727,53
ifMetric_70335754,1.3.6.1.2.1.59.7,Operational status of interface,WiFi,Up,Up,124747093,742443251,933,132
ifMetric_719f5a26,1.3.6.1.2.1.86.29,Counter for outbound errors,ATM,Testing,Unknown,99270273,486853961,899,550
ifMetric_b393049b,1.3.6.1.2.1.47.21,Operational status of interface,PPP,Up,Down,620246178,544796814,926,842
ifMetric_7d55b925,1.3.6.1.2.1.29.66,Administrative status of interface,Loopback,Down,Up,117994493,764984450,425,445
ifMetric_e945f3c1,1.3.6.1.2.1.60.42,Counter for outbound errors,PPP,Up,Down,235982538,927956627,537,57
ifMetric_0c073d21,1.3.6.1.2.1.23.27,MAC address of interface,ATM,Down,Up,390915945,946569829,390,644
ifMetric_ed7d42fc,1.3.6.1.2.1.21.99,Counter for outbound errors,ATM,Down,Up,661618272,921234162,1,621
ifMetric_f4470613,1.3.6.1.2.1.92.75,Administrative status of interface,Ethernet,Down,Up,705575439,366191546,396,525
ifMetric_86d06789,1.3.6.1.2.1.100.9,Counter for outbound errors,PPP,Down,Up,140436206,166118108,839,905
ifMetric_3bad381b,1.3.6.1.2.1.69.64,Administrative status of interface,Ethernet,Up,Unknown,170968558,533819271,657,836
ifMetric_df252683,1.3.6.1.2.1.97.43,Inbound traffic errors,PPP,Down,Unknown,663352313,527857154,924,786
ifMetric_cd61589e,1.3.6.1.2.1.80.23,MAC address of interface,WiFi,Up,Unknown,357744928,917416930,629,966
ifMetric_36232d51,1.3.6.1.2.1.61.22,High-capacity counter for inbound traffic,Loopback,Testing,Up,286068584,904482164,509,355
ifMetric_b0f82202,1.3.6.1.2.1.41.79,MAC address of interface,Loopback,Up,Down,301974872,789249111,320,57
ifMetric_5cdc36ce,1.3.6.1.2.1.48.90,High-capacity counter for inbound traffic,WiFi,Down,Unknown,356764583,16231029,61,589
ifMetric_27475b3b,1.3.6.1.2.1.11.2,Inbound traffic errors,PPP,Down,Down,640180257,304218209,857,151
ifMetric_0c292dae,1.3.6.1.2.1.88.20,Operational status of interface,Ethernet,Down,Down,712681939,244296518,654,475
ifMetric_759e5eac,1.3.6.1.2.1.78.45,MAC address of interface,Ethernet,Up,Up,615744632,160767828,43,338
ifMetric_4a0754b6,1.3.6.1.2.1.73.65,Operational status of interface,ATM,Testing,Unknown,291500243,854502030,156,455
ifMetric_1f64ea05,1.3.6.1.2.1.7.18,Counter for outbound errors,PPP,Testing,Up,580631936,184612380,622,431
ifMetric_53a6157f,1.3.6.1.2.1.79.86,Inbound traffic errors,Ethernet,Down,Up,254678443,156547831,42,41
ifMetric_3a6b617c,1.3.6.1.2.1.15.92,High-capacity counter for inbound traffic,WiFi,Testing,Up,175292864,800356885,136,787
ifMetric_8a08bb5b,1.3.6.1.2.1.37.3,MAC address of interface,WiFi,Down,Down,722603593,482606791,895,625
ifMetric_a4dd86e4,1.3.6.1.2.1.47.75,Administrative status of interface,ATM,Up,Unknown,247392829,866824654,445,14
ifMetric_ae1ce4c3,1.3.6.1.2.1.9.100,Administrative status of interface,PPP,Down,Down,87941543,831371924,815,762
ifMetric_cdff8443,1.3.6.1.2.1.35.67,Operational status of interface,Ethernet,Up,Unknown,218299338,666881093,60,196
ifMetric_72eb4403,1.3.6.1.2.1.1.43,Counter for outbound errors,Ethernet,Up,Down,219239986,995838707,774,696
ifMetric_8e5ea742,1.3.6.1.2.1.29.25,High-capacity counter for inbound traffic,PPP,Testing,Unknown,411684772,774133270,880,867
ifMetric_cb8a15ba,1.3.6.1.2.1.92.97,Inbound traffic errors,PPP,Down,Unknown,243008004,352899405,172,74
ifMetric_6c3caf14,1.3.6.1.2.1.61.86,Operational status of interface,WiFi,Down,Down,144513824,804875260,929,60
ifMetric_a775d89b,1.3.6.1.2.1.8.49,Administrative status of interface,PPP,Up,Up,406759810,369516706,30,80
ifMetric_71093a2a,1.3.6.1.2.1.72.52,Inbound traffic errors,Ethernet,Down,Unknown,850511603,55747669,698,308
ifMetric_ab66437d,1.3.6.1.2.1.2.19,Counter for outbound errors,Loopback,Testing,Down,563155744,804404201,795,567
ifMetric_cb2fa9b0,1.3.6.1.2.1.58.93,High-capacity counter for inbound traffic,ATM,Down,Up,465108003,681876123,369,412
ifMetric_fd0e4d65,1.3.6.1.2.1.45.1,MAC address of interface,WiFi,Testing,Unknown,878941116,971823153,246,49
ifMetric_b87a4f57,1.3.6.1.2.1.21.33,MAC address of interface,Ethernet,Up,Up,425308405,863275834,680,552
ifMetric_395bd52f,1.3.6.1.2.1.48.74,Inbound traffic errors,WiFi,Down,Down,90216737,445658698,610,855
ifMetric_6d6bd668,1.3.6.1.2.1.65.5,Inbound traffic errors,Ethernet,Up,Up,757864991,925894587,255,487
ifMetric_3707f492,1.3.6.1.2.1.25.80,Inbound traffic errors,Ethernet,Testing,Up,952865502,900886125,120,145
ifMetric_4e0ee1ac,1.3.6.1.2.1.78.14,Administrative status of interface,PPP,Down,Down,822600272,424910895,920,720
ifMetric_99384d4d,1.3.6.1.2.1.48.87,Counter for outbound errors,ATM,Up,Up,736006215,590890208,907,212
ifMetric_a914c671,1.3.6.1.2.1.2.72,MAC address of interface,WiFi,Up,Unknown,778878035,498095221,906,731
ifMetric_128e67d9,1.3.6.1.2.1.8.88,Operational status of interface,Loopback,Up,Down,626664675,820164189,110,118
ifMetric_5056c347,1.3.6.1.2.1.68.34,MAC address of interface,Loopback,Down,Down,207879144,297289534,232,919
ifMetric_4cb338d4,1.3.6.1.2.1.80.72,Inbound traffic errors,ATM,Down,Down,384037131,831629437,921,692
ifMetric_33af5cc7,1.3.6.1.2.1.14.65,Operational status of interface,ATM,Up,Unknown,562520772,556763752,930,497
ifMetric_03505d73,1.3.6.1.2.1.15.17,Counter for outbound errors,ATM,Down,Unknown,677741727,522648685,340,765
ifMetric_5a996ce0,1.3.6.1.2.1.42.35,Administrative status of interface,ATM,Down,Up,251387503,868095583,794,927
ifMetric_c277c5f0,1.3.6.1.2.1.86.74,Administrative status of interface,Loopback,Down,Up,322567088,375646696,774,71
ifMetric_677196e0,1.3.6.1.2.1.87.30,High-capacity counter for inbound traffic,Loopback,Down,Up,819567072,78082411,842,936
ifMetric_17f4ec93,1.3.6.1.2.1.56.52,High-capacity counter for inbound traffic,WiFi,Down,Up,706947798,565172804,837,540
ifMetric_5397972b,1.3.6.1.2.1.24.46,MAC address of interface,ATM,Up,Down,449508118,856048069,198,873
ifMetric_31647c96,1.3.6.1.2.1.42.43,Administrative status of interface,Ethernet,Down,Unknown,951765363,164707248,402,577
ifMetric_69eef452,1.3.6.1.2.1.58.18,Counter for outbound errors,Ethernet,Down,Up,84116480,520831921,349,583
ifMetric_40eb2254,1.3.6.1.2.1.95.50,High-capacity counter for inbound traffic,PPP,Down,Unknown,342530996,8741895,363,203
ifMetric_37104958,1.3.6.1.2.1.87.26,Inbound traffic errors,Ethernet,Testing,Down,597659844,849242470,693,744
ifMetric_72b32b14,1.3.6.1.2.1.84.34,Operational status of interface,Loopback,Testing,Down,513964917,349111545,176,222
ifMetric_bfbaa989,1.3.6.1.2.1.9.78,MAC address of interface,ATM,Down,Unknown,5698251,591305729,876,230
ifMetric_80f26414,1.3.6.1.2.1.10.59,MAC address of interface,Ethernet,Up,Up,98642285,758010696,630,360
ifMetric_f34e51da,1.3.6.1.2.1.85.13,High-capacity counter for inbound traffic,Loopback,Testing,Down,816224517,136933976,126,83
ifMetric_11da5234,1.3.6.1.2.1.89.61,MAC address of interface,Loopback,Down,Down,900761457,83338417,431,542
ifMetric_fdf04432,1.3.6.1.2.1.88.50,MAC address of interface,ATM,Up,Up,598464677,675259327,668,586
ifMetric_8f263e48,1.3.6.1.2.1.35.39,High-capacity counter for inbound traffic,WiFi,Testing,Unknown,525874346,866345475,78,316
ifMetric_bb9fbbea,1.3.6.1.2.1.11.9,Administrative status of interface,WiFi,Up,Up,489871965,176341930,893,10
ifMetric_d23593d2,1.3.6.1.2.1.21.16,Counter for outbound errors,PPP,Down,Down,36907509,539231637,700,957
ifMetric_48d01894,1.3.6.1.2.1.71.67,MAC address of interface,ATM,Testing,Unknown,751404035,172471402,13,761
ifMetric_bfbf8b88,1.3.6.1.2.1.28.55,Administrative status of interface,WiFi,Testing,Down,211563972,666633865,306,336
